LEAID,district_name,total_students,num_chronically_absent_students,chronic_absentee_ratio,STATE_NAME,Am_Indian_Female,Am_Indian_Male,Am_Indian_Total,Asian_Female,Asian_Male,Asian_Total,Black_Female,Black_Male,Black_Total,Sec504_Female,Sec504_Male,Sec504_Total,Econ_Disadv_Female,Econ_Disadv_Male,Econ_Disadv_Total,Hispanic_Female,Hispanic_Male,Hispanic_Total,Homeless_Female,Homeless_Male,Homeless_Total,Eng_Learner_Female,Eng_Learner_Male,Eng_Learner_Total,Multiracial_Female,Multiracial_Male,Multiracial_Total,PI7_F,PI7_M,PI7_T,Disabilities_Female,Disabilities_Male,Disabilities_Total,White_Female,White_Male,White_Total,student_poverty_ratio,total_federal_revenue,total_state_revenue,total_local_revenue,total_expenditures,total_salaries,total_employee_benefits
2730480,Red Wing Public School District,2261,821,0.363,MN,32.0,37.0,69.0,7.0,0.0,7.0,27.0,33.0,60.0,28.0,41.0,69.0,248.0,248.0,496.0,53.0,58.0,111.0,11.0,21.0,32.0,18.0,7.0,25.0,51.0,39.0,90.0,0.0,0.0,0.0,88.0,131.0,219.0,247.0,237.0,484.0,0.11061946902654868,4662000,25949000,14590000,45317000,13525000,6925000
2733480,ST. CLAIR PUBLIC SCHOOL DISTRICT,786,88,0.11199999999999999,MN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,7.0,31.0,17.0,48.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,13.0,8.0,21.0,54.0,32.0,86.0,0.11061946902654868,804000,7409000,2038000,9942000,3435000,1291000
2800185,WEST BOLIVAR CONS SCHOOL DIST,938,333,0.355,MS,0.0,0.0,0.0,0.0,0.0,0.0,167.0,140.0,307.0,0.0,0.0,0.0,175.0,158.0,333.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,8.0,10.0,0.0,0.0,0.0,19.0,26.0,45.0,4.0,10.0,14.0,0.5530371713508613,4752000,7721000,5439000,15285000,4238000,2696000
2800186,NORTH BOLIVAR CONS SCHOOL DIST,780,219,0.281,MS,0.0,0.0,0.0,0.0,1.0,1.0,104.0,110.0,214.0,0.0,0.0,0.0,106.0,113.0,219.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,30.0,0.0,1.0,1.0,0.4766949152542373,5383000,6157000,2526000,13850000,3681000,2318000
2800187,SUNFLOWER CTY CONS SCHOOL DISTRICT,2840,935,0.32899999999999996,MS,0.0,0.0,0.0,0.0,0.0,0.0,438.0,465.0,903.0,0.0,0.0,0.0,460.0,472.0,932.0,7.0,1.0,8.0,1.0,3.0,4.0,0.0,0.0,0.0,8.0,1.0,9.0,0.0,0.0,0.0,50.0,97.0,147.0,9.0,6.0,15.0,0.40455616653574233,12903000,18145000,13461000,43633000,11804000,7958000
2800189,STARKVILLE- OKTIBBEHA CONS DIST,4766,1241,0.26,MS,1.0,1.0,2.0,9.0,12.0,21.0,466.0,437.0,903.0,16.0,13.0,29.0,462.0,429.0,891.0,16.0,11.0,27.0,9.0,4.0,13.0,11.0,15.0,26.0,5.0,5.0,10.0,1.0,4.0,5.0,72.0,129.0,201.0,139.0,134.0,273.0,0.2294674739947213,15583000,26538000,31804000,67510000,22047000,12606000
2800191,WEST POINT CONSOLIDATED SCHOOL DIST,2547,862,0.33799999999999997,MS,0.0,0.0,0.0,0.0,3.0,3.0,354.0,347.0,701.0,1.0,3.0,4.0,423.0,438.0,861.0,1.0,3.0,4.0,3.0,1.0,4.0,0.0,2.0,2.0,7.0,7.0,14.0,0.0,0.0,0.0,60.0,114.0,174.0,61.0,79.0,140.0,0.29474740715958514,12581000,15525000,9764000,37256000,11134000,6225000
2800195,HOLMES COUNTY CONSOLIDATED SD,2443,787,0.322,MS,1.0,1.0,2.0,0.0,3.0,3.0,364.0,400.0,764.0,0.0,0.0,0.0,373.0,414.0,787.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,5.0,6.0,0.0,0.0,0.0,33.0,55.0,88.0,5.0,5.0,10.0,0.44029587883057414,20287000,16032000,7347000,41600000,10312000,6470000
2800196,WINONA-MONTGOMERY CONSOLIDATED,1128,247,0.21899999999999997,MS,0.0,0.0,0.0,0.0,1.0,1.0,65.0,70.0,135.0,2.0,2.0,4.0,115.0,128.0,243.0,2.0,1.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,3.0,6.0,0.0,0.0,0.0,12.0,29.0,41.0,46.0,56.0,102.0,0.3318240620957309,6588000,7919000,3746000,16551000,5225000,2777000
2800198,GREENWOOD-LEFLORE CONS SCH DISTRICT,3924,1161,0.29600000000000004,MS,0.0,0.0,0.0,0.0,0.0,0.0,532.0,559.0,1091.0,1.0,2.0,3.0,561.0,594.0,1155.0,12.0,14.0,26.0,36.0,37.0,73.0,6.0,13.0,19.0,8.0,5.0,13.0,0.0,0.0,0.0,54.0,119.0,173.0,10.0,21.0,31.0,0.36505317198386505,16341000,23502000,13253000,52589000,16092000,10638000
2800200,CHICKASAW CO SCHOOL DIST,2155,448,0.20800000000000002,MS,0.0,0.0,0.0,1.0,0.0,1.0,107.0,88.0,195.0,1.0,0.0,1.0,162.0,179.0,341.0,19.0,13.0,32.0,0.0,0.0,0.0,6.0,7.0,13.0,7.0,4.0,11.0,0.0,0.0,0.0,44.0,57.0,101.0,87.0,122.0,209.0,0.22609819121447028,5635000,13873000,4535000,23197000,8752000,4569000
2801200,COLUMBUS MUNICIPAL SCHOOL DIST,2995,995,0.332,MS,0.0,0.0,0.0,4.0,7.0,11.0,458.0,469.0,927.0,3.0,2.0,5.0,479.0,513.0,992.0,6.0,7.0,13.0,7.0,5.0,12.0,3.0,5.0,8.0,3.0,11.0,14.0,0.0,0.0,0.0,55.0,119.0,174.0,9.0,21.0,30.0,0.22609819121447028,13194000,17916000,15762000,42401000,12730000,7863000
2800360,ABERDEEN SCHOOL DIST,998,249,0.249,MS,0.0,0.0,0.0,1.0,1.0,2.0,110.0,119.0,229.0,1.0,2.0,3.0,122.0,127.0,249.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,2.0,7.0,0.0,0.0,0.0,19.0,42.0,61.0,6.0,4.0,10.0,0.30884557721139433,4672000,6084000,6154000,15294000,4888000,2797000
2803360,OCEAN SPRINGS SCHOOL DIST,5861,1310,0.22399999999999998,MS,1.0,3.0,4.0,11.0,4.0,15.0,90.0,101.0,191.0,28.0,22.0,50.0,260.0,264.0,524.0,32.0,34.0,66.0,9.0,8.0,17.0,7.0,12.0,19.0,56.0,47.0,103.0,0.0,2.0,2.0,80.0,148.0,228.0,456.0,473.0,929.0,0.30884557721139433,10501000,32596000,22232000,59837000,23998000,11844000
2800390,ALCORN SCHOOL DIST,3053,589,0.193,MS,0.0,1.0,1.0,0.0,0.0,0.0,8.0,8.0,16.0,0.0,12.0,12.0,204.0,178.0,382.0,3.0,7.0,10.0,13.0,12.0,25.0,0.0,3.0,3.0,11.0,14.0,25.0,0.0,0.0,0.0,59.0,82.0,141.0,280.0,257.0,537.0,0.16845988318475252,7745000,18798000,9642000,34070000,13359000,6721000
2803390,OKOLONA SEPARATE SCHOOL DIST,511,88,0.172,MS,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,78.0,0.0,0.0,0.0,43.0,45.0,88.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,5.0,8.0,13.0,1.0,4.0,5.0,0.16845988318475252,2488000,3805000,1796000,7755000,2578000,1429000
2800420,AMITE COUNTY SCHOOL DISTRICT,853,309,0.36200000000000004,MS,0.0,1.0,1.0,0.0,0.0,0.0,106.0,121.0,227.0,0.0,0.0,0.0,142.0,166.0,308.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,7.0,0.0,0.0,0.0,22.0,45.0,67.0,32.0,40.0,72.0,0.2790450928381963,7453000,5719000,6235000,14218000,4463000,2707000
2800450,AMORY SCHOOL DIST,1518,381,0.251,MS,0.0,0.0,0.0,0.0,0.0,0.0,65.0,78.0,143.0,4.0,0.0,4.0,121.0,124.0,245.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,6.0,12.0,0.0,0.0,0.0,34.0,55.0,89.0,114.0,109.0,223.0,0.2359781121751026,5229000,9358000,4670000,17077000,6087000,3253000
2803450,OXFORD SCHOOL DISTRICT,4553,1124,0.247,MS,0.0,1.0,1.0,20.0,14.0,34.0,273.0,248.0,521.0,8.0,15.0,23.0,308.0,290.0,598.0,63.0,65.0,128.0,5.0,5.0,10.0,57.0,54.0,111.0,34.0,34.0,68.0,1.0,0.0,1.0,68.0,131.0,199.0,207.0,218.0,425.0,0.2359781121751026,9081000,24528000,38780000,72295000,19786000,9988000
2800510,ATTALA CO SCHOOL DIST,956,311,0.325,MS,1.0,0.0,1.0,0.0,0.0,0.0,81.0,82.0,163.0,2.0,2.0,4.0,150.0,161.0,311.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,6.0,0.0,0.0,0.0,14.0,33.0,47.0,63.0,75.0,138.0,0.30995670995670993,3535000,6164000,6409000,16302000,5056000,2841000
2801510,FORREST COUNTY AG HIGH SCHOOL,611,217,0.355,MS,0.0,0.0,0.0,0.0,0.0,0.0,44.0,31.0,75.0,0.0,0.0,0.0,78.0,70.0,148.0,4.0,3.0,7.0,8.0,3.0,11.0,2.0,1.0,3.0,6.0,6.0,12.0,0.0,0.0,0.0,23.0,23.0,46.0,63.0,60.0,123.0,0.30995670995670993,1635000,3487000,2398000,7319000,2892000,1410000
2803510,PASS CHRISTIAN PUBLIC SCHOOL DIST,1891,291,0.154,MS,0.0,2.0,2.0,1.0,1.0,2.0,25.0,41.0,66.0,3.0,4.0,7.0,76.0,107.0,183.0,1.0,2.0,3.0,9.0,10.0,19.0,1.0,0.0,1.0,20.0,15.0,35.0,0.0,0.0,0.0,22.0,46.0,68.0,86.0,97.0,183.0,0.30995670995670993,5104000,10327000,13140000,27101000,8872000,4723000
2800540,BALDWYN SCHOOL DISTRICT,756,158,0.209,MS,0.0,0.0,0.0,0.0,0.0,0.0,26.0,33.0,59.0,0.0,0.0,0.0,38.0,56.0,94.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,7.0,4.0,11.0,0.0,0.0,0.0,12.0,21.0,33.0,37.0,51.0,88.0,0.2810750279955207,2408000,4612000,4425000,10215000,3427000,1856000
2803540,PEARL RIVER CO SCHOOL DIST,3284,1059,0.322,MS,5.0,3.0,8.0,1.0,0.0,1.0,10.0,11.0,21.0,0.0,0.0,0.0,296.0,309.0,605.0,11.0,7.0,18.0,4.0,2.0,6.0,6.0,5.0,11.0,41.0,45.0,86.0,0.0,0.0,0.0,61.0,146.0,207.0,463.0,462.0,925.0,0.2810750279955207,5974000,18282000,8610000,35211000,10803000,5852000
2800570,BAY ST LOUIS WAVELAND SCHOOL DIST,1614,405,0.251,MS,1.0,1.0,2.0,0.0,3.0,3.0,52.0,51.0,103.0,2.0,0.0,2.0,187.0,214.0,401.0,1.0,3.0,4.0,4.0,11.0,15.0,3.0,9.0,12.0,24.0,31.0,55.0,0.0,0.0,0.0,24.0,54.0,78.0,110.0,128.0,238.0,0.20637329286798178,8232000,9715000,11351000,26984000,8769000,4603000
2803570,PERRY CO SCHOOL DIST,933,242,0.259,MS,0.0,0.0,0.0,0.0,0.0,0.0,25.0,24.0,49.0,0.0,0.0,0.0,84.0,78.0,162.0,5.0,1.0,6.0,1.0,0.0,1.0,2.0,0.0,2.0,5.0,7.0,12.0,0.0,0.0,0.0,15.0,29.0,44.0,87.0,88.0,175.0,0.20637329286798178,4325000,6248000,4709000,14306000,4958000,2736000
2800600,BENTON CO SCHOOL DIST,945,252,0.267,MS,0.0,0.0,0.0,0.0,0.0,0.0,61.0,47.0,108.0,0.0,1.0,1.0,128.0,122.0,250.0,1.0,8.0,9.0,2.0,3.0,5.0,1.0,1.0,2.0,9.0,6.0,15.0,0.0,0.0,0.0,21.0,48.0,69.0,58.0,62.0,120.0,0.2975567190226876,5810000,6334000,2206000,12712000,4050000,2302000
2803600,PHILADELPHIA PUBLIC SCHOOL DIST,787,213,0.271,MS,0.0,0.0,0.0,0.0,1.0,1.0,81.0,98.0,179.0,0.0,1.0,1.0,96.0,117.0,213.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,6.0,8.0,0.0,0.0,0.0,13.0,35.0,48.0,12.0,12.0,24.0,0.2975567190226876,2932000,4785000,3607000,11518000,3461000,2063000
2800630,BILOXI PUBLIC SCHOOL DIST,5692,1183,0.20800000000000002,MS,1.0,2.0,3.0,11.0,13.0,24.0,247.0,276.0,523.0,1.0,3.0,4.0,405.0,436.0,841.0,56.0,57.0,113.0,18.0,14.0,32.0,23.0,32.0,55.0,32.0,41.0,73.0,0.0,3.0,3.0,69.0,142.0,211.0,215.0,229.0,444.0,0.17903006496449614,29871000,31125000,36894000,92672000,26138000,14768000
2803630,PICAYUNE SCHOOL DISTRICT,3167,1017,0.321,MS,0.0,1.0,1.0,3.0,0.0,3.0,127.0,138.0,265.0,4.0,4.0,8.0,497.0,517.0,1014.0,6.0,2.0,8.0,12.0,13.0,25.0,16.0,11.0,27.0,44.0,45.0,89.0,0.0,0.0,0.0,59.0,126.0,185.0,319.0,332.0,651.0,0.17903006496449614,14488000,16506000,11605000,40817000,13331000,8475000
2800750,CLEVELAND SCHOOL DIST,2750,781,0.284,MS,0.0,0.0,0.0,2.0,6.0,8.0,287.0,273.0,560.0,0.0,0.0,0.0,389.0,386.0,775.0,6.0,7.0,13.0,1.0,0.0,1.0,4.0,3.0,7.0,23.0,31.0,54.0,0.0,0.0,0.0,46.0,80.0,126.0,74.0,72.0,146.0,0.3436619718309859,9162000,17159000,15753000,35984000,11458000,6457000
2803750,PRENTISS CO SCHOOL DIST,2190,378,0.17300000000000001,MS,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,17.0,1.0,0.0,1.0,136.0,147.0,283.0,2.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,12.0,17.0,0.0,0.0,0.0,44.0,65.0,109.0,163.0,177.0,340.0,0.3436619718309859,8945000,15814000,5231000,25513000,10059000,5166000
2800820,BOONEVILLE SCHOOL DIST,1282,229,0.179,MS,0.0,0.0,0.0,0.0,1.0,1.0,23.0,25.0,48.0,0.0,1.0,1.0,52.0,73.0,125.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,17.0,30.0,0.0,0.0,0.0,16.0,32.0,48.0,64.0,82.0,146.0,0.22921108742004265,2788000,7522000,4252000,13201000,5249000,2646000
2802820,MARION CO SCHOOL DIST,1864,494,0.265,MS,0.0,1.0,1.0,0.0,0.0,0.0,68.0,74.0,142.0,1.0,5.0,6.0,238.0,253.0,491.0,2.0,5.0,7.0,5.0,2.0,7.0,0.0,2.0,2.0,10.0,5.0,15.0,0.0,0.0,0.0,33.0,61.0,94.0,160.0,169.0,329.0,0.22921108742004265,9011000,13350000,6190000,24571000,8446000,4857000
2800840,BROOKHAVEN SCHOOL DIST,2509,674,0.26899999999999996,MS,0.0,1.0,1.0,2.0,4.0,6.0,207.0,221.0,428.0,0.0,0.0,0.0,263.0,267.0,530.0,4.0,5.0,9.0,2.0,8.0,10.0,4.0,4.0,8.0,18.0,25.0,43.0,0.0,0.0,0.0,47.0,59.0,106.0,94.0,93.0,187.0,0.27203947368421055,7497000,14963000,12756000,34274000,10797000,6240000
2800870,CALHOUN CO SCHOOL DIST,1994,406,0.204,MS,0.0,0.0,0.0,0.0,2.0,2.0,46.0,86.0,132.0,6.0,5.0,11.0,141.0,165.0,306.0,14.0,26.0,40.0,6.0,5.0,11.0,6.0,12.0,18.0,12.0,10.0,22.0,0.0,0.0,0.0,26.0,43.0,69.0,112.0,98.0,210.0,0.245,7456000,14114000,5671000,26163000,10275000,5356000
2803870,RICHTON SCHOOL DIST,597,144,0.24100000000000002,MS,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,17.0,0.0,0.0,0.0,41.0,42.0,83.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,8.0,0.0,0.0,0.0,11.0,20.0,31.0,59.0,58.0,117.0,0.245,2450000,3623000,1416000,7326000,2463000,1236000
2800900,CANTON PUBLIC SCHOOL DIST,3072,781,0.254,MS,0.0,1.0,1.0,1.0,4.0,5.0,323.0,367.0,690.0,0.0,0.0,0.0,362.0,418.0,780.0,33.0,36.0,69.0,0.0,0.0,0.0,22.0,29.0,51.0,1.0,6.0,7.0,2.0,0.0,2.0,37.0,70.0,107.0,3.0,4.0,7.0,0.27162279433034425,11363000,16526000,17061000,37372000,12525000,7188000
2803900,SCOTT CO SCHOOL DIST,3890,1411,0.363,MS,7.0,9.0,16.0,2.0,1.0,3.0,188.0,228.0,416.0,3.0,0.0,3.0,691.0,712.0,1403.0,70.0,75.0,145.0,1.0,0.0,1.0,23.0,33.0,56.0,52.0,32.0,84.0,0.0,0.0,0.0,109.0,203.0,312.0,378.0,369.0,747.0,0.27162279433034425,15309000,23397000,6958000,41142000,15035000,7720000
2800930,CARROLL COUNTY SCHOOL DIST,785,253,0.322,MS,0.0,0.0,0.0,1.0,4.0,5.0,49.0,60.0,109.0,1.0,0.0,1.0,115.0,137.0,252.0,3.0,2.0,5.0,0.0,0.0,0.0,1.0,4.0,5.0,3.0,7.0,10.0,0.0,0.0,0.0,16.0,33.0,49.0,60.0,64.0,124.0,0.22635408245755861,3245000,5046000,3281000,11215000,3566000,2019000
2803930,SENATOBIA MUNICIPAL SCHOOL DIST,1605,416,0.259,MS,0.0,0.0,0.0,0.0,1.0,1.0,122.0,128.0,250.0,0.0,0.0,0.0,137.0,143.0,280.0,4.0,3.0,7.0,10.0,7.0,17.0,0.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,33.0,69.0,102.0,79.0,75.0,154.0,0.22635408245755861,6195000,9207000,6808000,19249000,6890000,3702000
2800990,CHOCTAW CO SCHOOL DIST,1165,189,0.162,MS,0.0,0.0,0.0,0.0,0.0,0.0,34.0,27.0,61.0,0.0,2.0,2.0,67.0,57.0,124.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,5.0,5.0,10.0,0.0,0.0,0.0,23.0,27.0,50.0,56.0,60.0,116.0,0.25363984674329504,4353000,7647000,11210000,23610000,6989000,3790000
2803990,SIMPSON CO SCHOOL DIST,3008,1334,0.44299999999999995,MS,4.0,0.0,4.0,1.0,0.0,1.0,280.0,323.0,603.0,15.0,5.0,20.0,483.0,520.0,1003.0,12.0,6.0,18.0,5.0,9.0,14.0,7.0,7.0,14.0,23.0,27.0,50.0,0.0,0.0,0.0,94.0,205.0,299.0,325.0,333.0,658.0,0.25363984674329504,10928000,19251000,11616000,38761000,12213000,7314000
2900001,MARIES CO. R-II,703,135,0.192,MO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,18.0,26.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,9.0,18.0,27.0,57.0,73.0,130.0,0.18855656697009102,1779000,2932000,4355000,7263000,2841000,1183000
2900002,SOUTH HARRISON CO. R-II,808,152,0.188,MO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,19.0,32.0,2.0,3.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,10.0,0.0,0.0,0.0,7.0,24.0,31.0,59.0,78.0,137.0,0.1772972972972973,1992000,3465000,5375000,11040000,3711000,2057000
2900003,PORTAGEVILLE,624,56,0.09,MO,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,9.0,0.0,0.0,0.0,6.0,11.0,17.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,8.0,8.0,19.0,22.0,41.0,0.24154589371980675,2440000,2978000,4023000,9017000,3080000,1217000
2900004,NEW MADRID CO. R-I,1306,285,0.218,MO,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,78.0,0.0,0.0,0.0,34.0,39.0,73.0,7.0,10.0,17.0,0.0,0.0,0.0,2.0,2.0,4.0,11.0,15.0,26.0,0.0,0.0,0.0,18.0,24.0,42.0,81.0,83.0,164.0,0.25975039001560063,5170000,2916000,13982000,26325000,6776000,3831000
3000002,Somers Elem,555,193,0.348,MT,3.0,2.0,5.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,24.0,32.0,56.0,1.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,18.0,24.0,83.0,97.0,180.0,0.08418657565415244,1456000,2688000,3714000,7637000,2708000,1178000
3000003,Cut Bank Elem,551,238,0.43200000000000005,MT,74.0,65.0,139.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,94.0,96.0,190.0,6.0,4.0,10.0,1.0,2.0,3.0,23.0,12.0,35.0,19.0,14.0,33.0,0.0,1.0,1.0,20.0,32.0,52.0,25.0,29.0,54.0,0.18945634266886327,2497000,3174000,2708000,7742000,2828000,1375000
3000004,Mountain View Elem,11,1,0.091,MT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.20833333333333334,108000,117000,20000,213000,51000,20000
3000005,Helena Elem,5225,1815,0.34700000000000003,MT,44.0,34.0,78.0,5.0,4.0,9.0,18.0,10.0,28.0,11.0,14.0,25.0,376.0,348.0,724.0,100.0,83.0,183.0,71.0,70.0,141.0,3.0,8.0,11.0,44.0,39.0,83.0,0.0,2.0,2.0,173.0,297.0,470.0,740.0,692.0,1432.0,0.09438341327556862,17869000,30104000,33458000,75655000,31259000,7045000
3000006,Broadus Elem,150,26,0.17300000000000001,MT,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,9.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,14.0,22.0,0.15306122448979592,551000,1511000,970000,2513000,828000,620000
3000008,Ashland Elem,81,53,0.654,MT,26.0,24.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,26.0,53.0,1.0,1.0,2.0,12.0,11.0,23.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,10.0,0.0,0.0,0.0,0.21182266009852216,1699000,599000,326000,2799000,697000,519000
3000090,Noxon Elem,103,42,0.408,MT,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,21.0,35.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,6.0,19.0,19.0,38.0,0.25217391304347825,650000,772000,935000,2334000,772000,316000
3003090,Beaverhead County H S,339,97,0.28600000000000003,MT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,8.0,15.0,14.0,29.0,4.0,6.0,10.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,15.0,41.0,46.0,87.0,0.25217391304347825,406000,2320000,3756000,6231000,1896000,882000
3021090,Polson H S,524,266,0.508,MT,48.0,65.0,113.0,1.0,0.0,1.0,2.0,0.0,2.0,6.0,5.0,11.0,54.0,69.0,123.0,1.0,1.0,2.0,8.0,3.0,11.0,3.0,5.0,8.0,2.0,4.0,6.0,0.0,2.0,2.0,11.0,17.0,28.0,76.0,64.0,140.0,0.25217391304347825,1265000,3104000,3789000,7469000,2864000,1250000
3027090,Valier H S,46,44,0.9570000000000001,MT,9.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,13.0,23.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,7.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,10.0,12.0,22.0,0.25217391304347825,174000,563000,603000,1343000,305000,181000
3000094,West Glacier Elem,77,25,0.325,MT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,7.0,14.0,21.0,0.14583333333333334,56000,277000,511000,851000,396000,92000
3000095,Lame Deer H S,169,169,1.0,MT,66.0,85.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,90.0,169.0,11.0,2.0,13.0,20.0,28.0,48.0,11.0,24.0,35.0,1.0,3.0,4.0,0.0,0.0,0.0,4.0,14.0,18.0,1.0,0.0,1.0,0.26208651399491095,2500000,1559000,503000,3710000,645000,634000
3000096,North Star Elem,150,37,0.247,MT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,11.0,18.0,29.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,10.0,13.0,18.0,31.0,0.2248062015503876,386000,538000,1093000,2207000,626000,333000
3000097,North Star HS,53,15,0.28300000000000003,MT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,5.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,9.0,14.0,0.21666666666666667,5000,424000,1152000,1589000,358000,193000
3000098,Chester-Joplin-Inverness El,195,48,0.24600000000000002,MT,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,12.0,16.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,6.0,18.0,26.0,44.0,0.15048543689320387,580000,1019000,1107000,2785000,893000,455000
3000099,Heart Butte K-12 Schools,208,188,0.904,MT,88.0,98.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,98.0,187.0,2.0,0.0,2.0,4.0,0.0,4.0,31.0,48.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,14.0,0.0,0.0,0.0,0.22815533980582525,3326000,1756000,700000,6139000,1711000,628000
3000101,Chester-Joplin-Inverness HS,65,25,0.385,MT,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,12.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,17.0,5.0,22.0,0.125,267000,511000,893000,1896000,365000,252000
